time	V(vin)	V(vout)
1.506218205984070e-008	0.000000e+000	4.981847e-004
1.507679634555481e-008	0.000000e+000	4.880593e-004
1.509141063126892e-008	0.000000e+000	4.781336e-004
1.510602491698302e-008	0.000000e+000	4.684074e-004
1.512063920269713e-008	0.000000e+000	4.588810e-004
1.513525348841124e-008	0.000000e+000	4.495541e-004
1.514986777412535e-008	0.000000e+000	4.404270e-004
1.514996777412535e-008	0.000000e+000	4.403651e-004
1.516458205983946e-008	0.000000e+000	4.314237e-004
1.517919634555357e-008	0.000000e+000	4.226552e-004
1.519381063126768e-008	0.000000e+000	4.140595e-004
1.520842491698178e-008	0.000000e+000	4.056368e-004
1.522303920269589e-008	0.000000e+000	3.973869e-004
1.523765348841000e-008	0.000000e+000	3.893100e-004
1.525226777412411e-008	0.000000e+000	3.814059e-004
1.525236777412411e-008	0.000000e+000	3.813524e-004
1.526698205983822e-008	0.000000e+000	3.736092e-004
1.528159634555233e-008	0.000000e+000	3.660157e-004
1.529621063126644e-008	0.000000e+000	3.585719e-004
1.531082491698055e-008	0.000000e+000	3.512779e-004
1.532543920269465e-008	0.000000e+000	3.441336e-004
1.534005348840876e-008	0.000000e+000	3.371391e-004
1.535466777412287e-008	0.000000e+000	3.302942e-004
1.535476777412287e-008	0.000000e+000	3.302478e-004
1.536938205983698e-008	0.000000e+000	3.235423e-004
1.538399634555109e-008	0.000000e+000	3.169664e-004
1.539861063126520e-008	0.000000e+000	3.105202e-004
1.541322491697931e-008	0.000000e+000	3.042037e-004
1.542783920269342e-008	0.000000e+000	2.980168e-004
1.544245348840752e-008	0.000000e+000	2.919595e-004
1.545706777412163e-008	0.000000e+000	2.860319e-004
1.545716777412163e-008	0.000000e+000	2.859918e-004
1.547178205983574e-008	0.000000e+000	2.801848e-004
1.548639634554985e-008	0.000000e+000	2.744902e-004
1.550101063126396e-008	0.000000e+000	2.689078e-004
1.551562491697807e-008	0.000000e+000	2.634377e-004
1.553023920269218e-008	0.000000e+000	2.580799e-004
1.554485348840629e-008	0.000000e+000	2.528344e-004
1.555946777412040e-008	0.000000e+000	2.477012e-004
1.555956777412039e-008	0.000000e+000	2.476664e-004
1.557418205983450e-008	0.000000e+000	2.426376e-004
1.558879634554861e-008	0.000000e+000	2.377061e-004
1.560341063126272e-008	0.000000e+000	2.328718e-004
1.561802491697683e-008	0.000000e+000	2.281348e-004
1.563263920269094e-008	0.000000e+000	2.234950e-004
1.564725348840505e-008	0.000000e+000	2.189524e-004
1.566186777411916e-008	0.000000e+000	2.145071e-004
1.566196777411915e-008	0.000000e+000	2.144769e-004
1.567658205983326e-008	0.000000e+000	2.101221e-004
1.569119634554737e-008	0.000000e+000	2.058514e-004
1.570581063126148e-008	0.000000e+000	2.016650e-004
1.572042491697559e-008	0.000000e+000	1.975627e-004
1.573503920268970e-008	0.000000e+000	1.935447e-004
1.574965348840381e-008	0.000000e+000	1.896109e-004
1.576426777411792e-008	0.000000e+000	1.857613e-004
1.576436777411792e-008	0.000000e+000	1.857352e-004
1.577898205983203e-008	0.000000e+000	1.819639e-004
1.579359634554613e-008	0.000000e+000	1.782656e-004
1.580821063126024e-008	0.000000e+000	1.746401e-004
1.582282491697435e-008	0.000000e+000	1.710876e-004
1.583743920268846e-008	0.000000e+000	1.676080e-004
1.585205348840257e-008	0.000000e+000	1.642014e-004
1.586666777411668e-008	0.000000e+000	1.608676e-004
1.586676777411668e-008	0.000000e+000	1.608450e-004
1.588138205983079e-008	0.000000e+000	1.575792e-004
1.589599634554490e-008	0.000000e+000	1.543764e-004
1.591061063125900e-008	0.000000e+000	1.512368e-004
1.592522491697311e-008	0.000000e+000	1.481604e-004
1.593983920268722e-008	0.000000e+000	1.451471e-004
1.595445348840133e-008	0.000000e+000	1.421970e-004
1.596906777411544e-008	0.000000e+000	1.393100e-004
1.596916777411544e-008	0.000000e+000	1.392904e-004
1.598378205982955e-008	0.000000e+000	1.364622e-004
1.599839634554366e-008	0.000000e+000	1.336886e-004
1.601301063125777e-008	0.000000e+000	1.309698e-004
1.602762491697187e-008	0.000000e+000	1.283056e-004
1.604223920268598e-008	0.000000e+000	1.256961e-004
1.605685348840009e-008	0.000000e+000	1.231413e-004
1.607146777411420e-008	0.000000e+000	1.206412e-004
1.607156777411420e-008	0.000000e+000	1.206243e-004
1.608618205982831e-008	0.000000e+000	1.181751e-004
1.610079634554242e-008	0.000000e+000	1.157732e-004
1.611541063125653e-008	0.000000e+000	1.134187e-004
1.613002491697063e-008	0.000000e+000	1.111116e-004
1.614463920268474e-008	0.000000e+000	1.088518e-004
1.615925348839885e-008	0.000000e+000	1.066393e-004
1.617386777411296e-008	0.000000e+000	1.044743e-004
1.617396777411296e-008	0.000000e+000	1.044596e-004
1.618858205982707e-008	0.000000e+000	1.023386e-004
1.620319634554118e-008	0.000000e+000	1.002586e-004
1.621781063125529e-008	0.000000e+000	9.821961e-005
1.623242491696939e-008	0.000000e+000	9.622164e-005
1.624703920268350e-008	0.000000e+000	9.426468e-005
1.626165348839761e-008	0.000000e+000	9.234874e-005
1.627626777411172e-008	0.000000e+000	9.047380e-005
1.627636777411172e-008	0.000000e+000	9.046109e-005
1.629098205982583e-008	0.000000e+000	8.862432e-005
1.630559634553994e-008	0.000000e+000	8.682307e-005
1.632021063125405e-008	0.000000e+000	8.505733e-005
1.633482491696815e-008	0.000000e+000	8.332711e-005
1.634943920268226e-008	0.000000e+000	8.163240e-005
1.636405348839637e-008	0.000000e+000	7.997321e-005
1.637866777411048e-008	0.000000e+000	7.834953e-005
1.637876777411048e-008	0.000000e+000	7.833853e-005
1.639338205982459e-008	0.000000e+000	7.674790e-005
1.640799634553870e-008	0.000000e+000	7.518803e-005
1.642261063125281e-008	0.000000e+000	7.365891e-005
1.643722491696691e-008	0.000000e+000	7.216055e-005
1.645183920268102e-008	0.000000e+000	7.069295e-005
1.646645348839513e-008	0.000000e+000	6.925610e-005
1.648106777410924e-008	0.000000e+000	6.785001e-005
1.648116777410924e-008	0.000000e+000	6.784048e-005
1.649578205982335e-008	0.000000e+000	6.646301e-005
1.651039634553746e-008	0.000000e+000	6.511218e-005
1.652501063125157e-008	0.000000e+000	6.378798e-005
1.653962491696568e-008	0.000000e+000	6.249041e-005
1.655423920267979e-008	0.000000e+000	6.121948e-005
1.656885348839389e-008	0.000000e+000	5.997518e-005
1.658346777410800e-008	0.000000e+000	5.875752e-005
1.658356777410800e-008	0.000000e+000	5.874927e-005
1.659818205982211e-008	0.000000e+000	5.755639e-005
1.661279634553622e-008	0.000000e+000	5.638658e-005
1.662741063125033e-008	0.000000e+000	5.523983e-005
1.664202491696444e-008	0.000000e+000	5.411615e-005
1.665663920267855e-008	0.000000e+000	5.301554e-005
1.667125348839266e-008	0.000000e+000	5.193799e-005
1.668586777410676e-008	0.000000e+000	5.088351e-005
1.668596777410676e-008	0.000000e+000	5.087636e-005
1.670058205982087e-008	0.000000e+000	4.984333e-005
1.671519634553498e-008	0.000000e+000	4.883029e-005
1.672981063124909e-008	0.000000e+000	4.783722e-005
1.674442491696320e-008	0.000000e+000	4.686412e-005
1.675903920267731e-008	0.000000e+000	4.591100e-005
1.677365348839142e-008	0.000000e+000	4.497785e-005
1.678826777410553e-008	0.000000e+000	4.406468e-005
1.678836777410552e-008	0.000000e+000	4.405848e-005
1.680298205981963e-008	0.000000e+000	4.316390e-005
1.681759634553374e-008	0.000000e+000	4.228661e-005
1.683221063124785e-008	0.000000e+000	4.142662e-005
1.684682491696196e-008	0.000000e+000	4.058392e-005
1.686143920267607e-008	0.000000e+000	3.975852e-005
1.687605348839018e-008	0.000000e+000	3.895043e-005
1.689066777410429e-008	0.000000e+000	3.815963e-005
1.689076777410429e-008	0.000000e+000	3.815426e-005
1.690538205981839e-008	0.000000e+000	3.737956e-005
1.691999634553250e-008	0.000000e+000	3.661984e-005
1.693461063124661e-008	0.000000e+000	3.587509e-005
1.694922491696072e-008	0.000000e+000	3.514533e-005
1.696383920267483e-008	0.000000e+000	3.443054e-005
1.697845348838894e-008	0.000000e+000	3.373073e-005
1.699306777410305e-008	0.000000e+000	3.304590e-005
1.699316777410305e-008	0.000000e+000	3.304126e-005
1.700778205981716e-008	0.000000e+000	3.237038e-005
1.702239634553126e-008	0.000000e+000	3.171246e-005
1.703701063124537e-008	0.000000e+000	3.106752e-005
1.705162491695948e-008	0.000000e+000	3.043555e-005
1.706623920267359e-008	0.000000e+000	2.981655e-005
1.708085348838770e-008	0.000000e+000	2.921052e-005
1.709546777410181e-008	0.000000e+000	2.861747e-005
1.709556777410181e-008	0.000000e+000	2.861345e-005
1.711018205981592e-008	0.000000e+000	2.803246e-005
1.712479634553003e-008	0.000000e+000	2.746272e-005
1.713941063124413e-008	0.000000e+000	2.690420e-005
1.715402491695824e-008	0.000000e+000	2.635692e-005
1.716863920267235e-008	0.000000e+000	2.582087e-005
1.718325348838646e-008	0.000000e+000	2.529606e-005
1.719786777410057e-008	0.000000e+000	2.478248e-005
1.719796777410057e-008	0.000000e+000	2.477900e-005
1.730036777409933e-008	0.000000e+000	2.145840e-005
1.740276777409809e-008	0.000000e+000	1.858278e-005
1.750516777409685e-008	0.000000e+000	1.609253e-005
1.760756777409561e-008	0.000000e+000	1.393599e-005
1.770996777409437e-008	0.000000e+000	1.206845e-005
1.781236777409313e-008	0.000000e+000	1.045117e-005
1.791476777409189e-008	0.000000e+000	9.050624e-006
1.801716777409065e-008	0.000000e+000	7.837762e-006
1.811956777408942e-008	0.000000e+000	6.787433e-006
1.822196777408818e-008	0.000000e+000	5.877859e-006
1.832436777408694e-008	0.000000e+000	5.090174e-006
1.842676777408570e-008	0.000000e+000	4.408047e-006
1.852916777408446e-008	0.000000e+000	3.817331e-006
1.863156777408322e-008	0.000000e+000	3.305775e-006
1.873396777408198e-008	0.000000e+000	2.862773e-006
1.883636777408074e-008	0.000000e+000	2.479136e-006
1.893876777407950e-008	0.000000e+000	2.146910e-006
1.904116777407826e-008	0.000000e+000	1.859206e-006
1.914356777407702e-008	0.000000e+000	1.610056e-006
1.924596777407578e-008	0.000000e+000	1.394295e-006
1.934836777407455e-008	0.000000e+000	1.207447e-006
1.945076777407331e-008	0.000000e+000	1.045639e-006
1.955316777407207e-008	0.000000e+000	9.055140e-007
1.965556777407083e-008	0.000000e+000	7.841673e-007
1.975796777406959e-008	0.000000e+000	6.790821e-007
1.986036777406835e-008	0.000000e+000	5.880792e-007
1.996276777406711e-008	0.000000e+000	5.092715e-007
1.999993554813332e-008	0.000000e+000	4.833580e-007
2.000000000000000e-008	0.000000e+000	4.833142e-007
